Area,ConvexArea,Perimeter,ConvexPerimeter,EquivDiameter,MajorAxisLength,MinorAxisLength,Elongation,Compactness,Eccentricity,Solidity,Extent,Circularity,RadialDistanceSD,SecondMoment,Roughness,MinIntensity,MaxIntensity,MeanIntensity,SDIntensity,MinIntensityBG,MaxIntensityBG,MeanIntensityBG,SDIntensityBG,IntensityDifference,markov1,markov2,markov3,markov4,markov5,gabormean_0_0,gaborSD_0_0,gabormean_0_1,gaborSD_0_1,gabormean_0_2,gaborSD_0_2,gabormean_1_0,gaborSD_1_0,gabormean_1_1,gaborSD_1_1,gabormean_1_2,gaborSD_1_2,gabormean_2_0,gaborSD_2_0,gabormean_2_1,gaborSD_2_1,gabormean_2_2,gaborSD_2_2,gabormean_3_0,gaborSD_3_0,gabormean_3_1,gaborSD_3_1,gabormean_3_2,gaborSD_3_2,Contrast,Correlation,Energy,Homogeneity,Entropy,x_3rdordermoment,Inversevariance,Sumaverage,Variance,Clustertendency,MaxProbability,Malignancy_1,Malignancy_2,Malignancy_3,Malignancy_4
133,139,43.79898987,42.53780546,13.01310338,13.41146998,12.78423239,1.049063375,1.147801226,0.302241906,0.956834532,0.786982249,0.923658313,0.35986502,0.160073994,0.028794829,17,1226,702.3008,426.2938,14,743,205.3333,138.8996,496.9674,5337.42,5340.97,3338.84,2463.52,1742.3,76.0414,60.9189,61.2249,58.612,113.6509,72.853,38.5325,51.3238,66.1361,56.4791,37.7692,54.3399,68.8757,56.1459,75.2189,65.7086,113.3373,72.9794,68.2367,46.9407,87.5562,65.6086,51.5089,49.3098,143000,0.63,0.0037,0.0357,5.7,12700000,0.0152,645,187000,610000,0.0051,3,1,3,4
124,128,41.79898987,40.88398465,12.56509863,12.97540021,12.29649051,1.055211664,1.121243721,0.319230305,0.96875,0.794871795,0.932234382,0.69038641,0.159726826,0.021890606,18,1244,746.8226,404.946,20,694,169.6667,157.1936,577.1559,4170.26,4174.02,2060.42,2947.88,1609.9,81.6346,60.4094,75.4103,68.4418,121.1603,70.2038,57.4103,55.014,72.3654,58.5656,56.0705,63.5017,75.6026,55.1188,65.4936,59.7766,116.7308,71.9885,76.8526,68.1773,69.2692,57.7949,72.6795,69.0404,139000,0.621,0.0041,0.0278,5.61,-330000,0.0076,696,181000,588000,0.0058,3,2,4,4
281,298,65.9411255,63.56745686,18.9150816,20.28293812,18.22348401,1.113010998,1.231392565,0.439047772,0.94295302,0.743386243,0.873869356,1.875614799,0.164774529,0.035996787,8,1521,873.2182,383.6663,15,1605,560.8842,534.7436,312.334,4405.24,4396.72,2516.92,3012.13,1834.49,40.4974,43.6724,31.3386,41.2064,137.6746,88.7159,53.3254,45.4466,63.6931,55.0711,51.2593,44.0875,32.1931,38.2845,19.8254,31.161,136.8228,88.9343,57.7963,53.4837,59.4074,50.8255,48.9471,53.0421,105000,0.748,0.0016,0.036,6.57,4860000,0.0131,797,197000,690000,0.003,3,2,4,4
238,249,62.18376618,60.07650391,17.40778595,22.31786621,13.88607216,1.607212316,1.292906808,0.782862037,0.955823293,0.626315789,0.82866218,1.987051847,0.180736209,0.033887659,15,1478,855.2564,394.183,4,1638,236.1773,282.3426,619.0791,5250.41,5240.81,3948.11,2289.79,1526.04,46.8921,46.3745,33.5184,44.7097,127.6737,84.5885,34.2132,43.5672,37.3105,44.2028,36.1658,46.2554,54.5079,56.865,45.3,53.0288,117.7184,81.2684,81.6395,61.2335,80.8105,64.7972,51.8816,50.349,171000,0.6,0.0015,0.0281,6.59,-21800000,0.0104,659,215000,687000,0.0025,2,2,4,4
256,289,72.76955262,63.5624817,18.05406667,20.1376896,17.38512063,1.158329012,1.646074854,0.504669595,0.885813149,0.64160401,0.796247605,1.395471375,0.172144115,0.126523671,261,1059,702.1836,237.5224,203,798,324.035,106.0872,378.1486,4805.71,4810.43,2887.89,3122.03,1915.61,73.0777,59.8592,59.2682,60.5458,108.6642,78.1722,73.7243,57.5553,75.5764,58.4985,84.6241,55.3253,64.2481,47.7218,55.2306,54.5605,109.6441,76.1645,62.3734,48.2491,70.5564,47.2969,55.3033,46.1304,32600,0.783,0.0015,0.0434,6.63,-4300000,0.0162,394,74000,264000,0.0027,3,2,3,2
107,129,47.21320344,43.55854349,11.67204486,14.14049494,11.49366272,1.230286227,1.657804428,0.582516352,0.829457364,0.548717949,0.708674724,1.30964742,0.19240141,0.077407583,110,1077,536.5888,340.9936,106,1009,297.3409,227.8037,239.2479,4652.56,4650.12,2058.37,2240.48,1077.93,53.4513,49.0363,41.4718,40.9724,84.2205,73.5264,98.7949,57.5303,74.1179,56.2334,91.8359,52.7085,53.7949,53.5224,42.8667,56.3534,78.3487,71.1116,59.6667,52.3198,71.1744,63.6827,56.0256,57.2134,70800,0.673,0.0032,0.0424,5.85,7620000,0.0188,341,105000,350000,0.0057,2,3,3,3
141,148,46.627417,44.57597432,13.39876023,14.83365162,12.292415,1.206732088,1.227025925,0.559716216,0.952702703,0.734375,0.891717496,2.396721835,0.163330683,0.04399649,150,2709,862.2553,606.7748,124,491,218.8235,79.5941,643.4318,5276.71,1793.17,5264.23,5264.71,1792.09,84.5729,54.8376,57.2292,46.4442,88.9948,68.2707,67.3229,55.1332,94.9896,54.9447,59.3906,56.5515,87.6042,61.2106,69.6302,60.6117,89.8125,68.0033,105.6719,54.1718,96.5625,59.6151,69.6146,51.7494,274000,0.647,0.0032,0.0171,5.84,5270000,0.005,657,378000,1240000,0.0044,1,1,1,1
597,640,99.98275606,93.6165333,27.57034654,30.5921047,25.59677242,1.195154772,1.332496304,0.547643592,0.9328125,0.713261649,0.856010488,2.49834039,0.166290302,0.063673207,170,1072,841.6164,276.817,116,1044,398.775,294.5008,442.8414,7067.95,7060.85,5270.05,5120.11,3208.45,60.3262,47.7099,40.7969,41.2413,143.0299,93.5061,33.0263,37.7922,41.5078,33.279,37.871,43.9673,20.7622,28.7825,14.1935,29.2439,143.8148,93.006,19.8829,34.1877,27.4994,34.1719,22.3059,33.1652,29400,0.877,0.0008,0.0813,7.32,-1230000,0.0365,623,113000,425000,0.0028,2,5,5,5
715,753,105.1543289,99.50633667,30.17227659,33.50853268,27.57198836,1.215310707,1.230660911,0.568280577,0.949535193,0.722222222,0.90743271,1.472015551,0.164367975,0.053711457,375,1128,945.9287,185.3114,247,1021,467.4873,185.7057,478.4414,3817.04,3813.23,2708.44,2912.72,2249.26,30.5677,36.311,19.5899,30.0754,159.6424,92.8723,29.9131,35.5977,35.8323,30.361,31.4434,34.8107,28.098,34.0286,25.8535,39.6716,159.5525,91.9441,43.8121,40.4662,48.6071,37.403,48.9788,46.824,19000,0.877,0.0006,0.0775,7.51,2230000,0.0356,588,76000,285000,0.002,2,4,4,5
167,171,49.45584412,47.96618434,14.58187244,16.17548447,13.33803412,1.212733774,1.165490942,0.565740581,0.976608187,0.745535714,0.912128427,1.000033697,0.163504036,0.030121006,267,926,621.2216,212.3134,236,970,442.4737,205.2032,178.7479,3301.59,1772.05,3302.16,3303.24,1771.51,52.3973,45.1139,47.3259,50.2049,128.2634,70.4271,58.5982,52.601,52.3214,52.9157,51.9107,53.0171,67.1964,48.2535,48.1295,50.1994,122.1652,69.5031,74.625,52.1334,68.4196,48.3589,85.2455,65.5323,27900,0.721,0.0027,0.0345,6.01,2710000,0.0132,362,48200,166000,0.0041,2,3,2,5
126,145,49.45584412,45.28676415,12.66602474,15.87202839,10.94819817,1.449738865,1.544737995,0.724019602,0.868965517,0.617647059,0.772036492,3.076024435,0.183094078,0.084299036,279,1162,812.119,283.3854,258,1960,635.3077,332.1292,176.8114,4847.14,4847.65,2298.27,2963.4,1483.48,52.2598,42.3867,39.1127,44.0081,114.6127,73.1292,59.7941,62.7472,53.0392,54.6474,63.848,63.2857,59.7255,52.2005,60.2549,55.6338,112.402,70.1069,90.5245,58.1141,63.1716,50.494,83.5539,58.8012,55600,0.712,0.0031,0.0309,5.9,13600000,0.01,498,88400,304000,0.0049,2,3,3,3
131,138,48.627417,46.45953995,12.91488987,17.62141839,9.87577785,1.784306883,1.436419336,0.828193872,0.949275362,0.689473684,0.762660668,3.607524615,0.193405872,0.044581374,77,1025,566.4351,330.5436,90,556,172.1695,84.1278,394.2656,5049.3,1430.78,5050.91,5049.99,1430.44,63.9947,57.0112,68.4526,63.4528,108.8263,75.7096,72.0211,55.5315,56.9632,46.4343,88.0579,58.3659,64.3474,52.8054,51.2105,44.4815,101.4684,75.8698,53.9526,54.5431,79.1,58.1792,54.4053,51.6062,73400,0.695,0.0034,0.051,5.8,2830000,0.0183,406,113000,383000,0.0062,2,2,2,3
310,380,83.49747468,75.05926328,19.86716535,27.47726784,16.23706492,1.692255835,1.789678924,0.806724889,0.815789474,0.582706767,0.691453474,5.173871773,0.204833842,0.10105948,161,1114,753.1323,269.8941,81,705,277.0856,143.6794,476.0467,5777.87,5771.25,3121.6,3206.31,1692.24,54.5883,42.6879,54.7951,49.1221,106.0113,79.4811,38.4586,42.1988,38.0075,39.9624,40.0207,42.7072,41.6335,39.2907,25.8365,39.9166,106.7669,84.1315,77.0601,53.5134,82.9774,52.8619,71.015,58.8491,48700,0.77,0.0011,0.032,6.94,3190000,0.0122,507,106000,374000,0.0023,4,4,5,5
892,1244,217.2375901,144.8317419,33.70058863,44.19782299,33.76030854,1.309165256,4.210127363,0.645399133,0.717041801,0.435121951,0.534376327,7.403605324,0.216545636,0.333302575,70,1097,381.3341,200.235,70,703,167.2556,78.0577,214.0785,5957.07,5956.75,5126.53,6016.93,1080.77,30.3556,42.8649,23.8424,33.152,52.3805,62.333,27.1498,31.4587,43.9268,51.6934,25.0688,29.9933,29.0371,36.9284,17.0522,27.5979,54.0829,64.7281,36.9824,44.5273,38.018,39.5458,42.9005,52.1192,13300,0.8,0.0003,0.0701,8.26,115000,0.0326,196,33100,119000,0.001,4,4,5,5
161,166,48.04163056,46.96912391,14.31752656,15.55746072,13.4571954,1.156070061,1.140774326,0.50177276,0.969879518,0.766666667,0.917087599,0.662787405,0.163223612,0.022324526,14,1318,807.9245,428.6491,14,1403,268.4651,314.0199,539.4594,19015.52,19502.29,734803.86,694697.61,1686.68,38.3857,46.8642,31.7952,41.9849,122.4667,80.7619,36.081,42.8604,63.1476,52.5756,31.0048,44.7926,39.6286,44.5917,28.9095,43.0853,122.9524,79.4342,67.0381,50.4867,70.1762,53.4272,42.7,52.07,108000,0.774,0.003,0.0347,5.93,22300000,0.0102,707,209000,741000,0.0057,5,3,5,3
347,416,93.254834,77.98216058,21.01937492,29.46249013,19.61387097,1.502125214,1.99435914,0.746198546,0.834134615,0.642592593,0.717048962,5.138382504,0.225157708,0.163773531,8,1522,891.5245,422.4375,7,1554,313.6347,295.3366,577.8898,42827.83,17561.75,721305.83,783175.85,2608.71,61.4648,59.0159,51.2315,55.036,112.0722,80.4155,57.1444,49.7236,67.6611,60.2841,57.5407,49.6402,55.8759,49.7823,41.813,47.2079,107.85,79.4125,58.1611,44.3703,54.2278,45.4421,58.0204,49.0484,183000,0.617,0.0024,0.0596,6.79,-7220000,0.0083,673,240000,775000,0.0351,5,4,5,2
642,669,97.84062043,94.80194653,28.59055417,33.26215096,24.9308618,1.334175739,1.186570383,0.6619744,0.959641256,0.764285714,0.897656919,1.889190886,0.167956765,0.031057386,13,1446,946.6275,354.5459,18,1460,295.3717,290.2638,651.2558,15680.42,44226,952316.34,1058942.23,853.5492,32.8714,36.0693,32.3095,38.7049,150.1905,91.459,20.4119,32.5446,31.4524,32.7543,19.5286,33.6019,20.219,27.9127,10.9548,25.1667,150.9381,91.3966,30.2595,30.2667,68.3143,48.2061,34.8833,38.898,79300,0.789,0.0007,0.0407,7.41,9700000,0.0146,820,185000,664000,0.0018,5,4,5,4
225,244,61.69848481,58.45175227,16.92568751,20.76410646,14.57027353,1.425100663,1.346345786,0.712467788,0.922131148,0.703125,0.827555848,1.686871973,0.177992867,0.052622565,29,1346,833.3956,413.6142,32,1091,233.5263,206.2717,599.8692,15283.31,11069.49,876236.95,803642.73,779.9939,67.4,52.6122,46.6406,50.8799,123.8438,80.7163,58.8687,48.2403,70.3531,50.0663,65.8438,55.36,58.8188,58.1072,44.1469,48.3906,126.8781,83.4605,78.5094,63.4006,100.5438,60.201,58.3687,57.4609,139000,0.661,0.0019,0.0343,6.4,14600,0.015,682,203000,675000,0.0029,5,3,5,3
223,259,67.69848481,61.16841069,16.85029431,20.55197035,16.01856888,1.283009144,1.635472215,0.626504663,0.861003861,0.663690476,0.748962949,2.198971972,0.18954915,0.096458202,53,1366,855.2556,320.1897,2,1146,346.1538,314.2244,509.1018,7041.18,17581.36,797462.96,760753.03,1148.36,55.625,49.2825,37.9911,47.2624,126.6518,77.1393,66.131,45.1927,88.7917,53.0846,91.8006,53.7254,75.4435,54.2348,60.8988,60.2662,124.4018,73.5341,77.2887,54.4134,72.0506,57.0971,74.9583,50.5762,125000,0.625,0.0021,0.0365,6.4,-7690000,0.0065,703,168000,546000,0.0136,5,5,3,4
75,77,32.97056275,32.39139573,9.772050238,11.8091062,8.225852859,1.435608733,1.153404369,0.717490175,0.974025974,0.757575758,0.898280151,1.060324969,0.170377481,0.017566185,71,2799,1201.51,869.0727,52,715,254.3333,173.528,947.1733,5064.18,5064.61,3070.73,2815.52,1881.02,54.6061,54.5329,41.9293,56.1025,104.0606,69.7912,86.5051,57.7407,75.9091,54.8683,77.9394,56.9903,99.5657,57.5358,61.404,54.6471,101.8283,71.1661,79.6465,54.7166,102.3333,58.409,87.9192,55.2107,668000,0.601,0.0068,0.0117,5.1,342000000,0.002,1050,768000,2460000,0.0078,1,1,1,1
436,632,121.1543289,99.11654029,23.56124873,36.829072,17.69303201,2.081557982,2.679054321,0.877044365,0.689873418,0.5215311,0.557704418,6.232582959,0.238927359,0.181898483,1,1376,802.3302,356.8591,18,1089,286.5764,192.9243,515.7538,17853.53,31990.13,598698.95,426425.79,1735.67,36.9976,38.9436,21.2201,32.6481,97.0431,88.3738,44.9258,41.2341,46.2584,43.0408,47.305,43.032,34.5299,35.1797,38.5861,40.7732,96.5347,84.0771,71.2081,55.6346,54.6268,49.2006,66.3086,55.0838,96300,0.693,0.0007,0.0296,7.41,11300000,0.0098,576,156000,528000,0.0012,4,3,5,5
228,249,62.28427125,57.79376923,17.03815178,18.1426993,16.96456901,1.069446521,1.353979421,0.354481258,0.915662651,0.703703704,0.857793344,1.37821463,0.168390206,0.072096886,129,1093,677.4518,316.9141,141,823,286.5729,117.2974,390.8788,6591.89,2690.95,552446.6,518101.98,109.1293,80.6111,55.1955,58.0679,52.7263,111.0926,80.5406,38.1759,40.6002,53.1944,42.7443,43.9784,41.3989,25.1944,38.53,22.1173,39.6596,113.2716,79.7284,55.1327,47.632,71.4136,49.354,60.9352,55.777,40700,0.821,0.0018,0.0424,6.41,3720000,0.0196,459,105000,383000,0.0027,4,5,5,4
64,65,30.38477631,30.20663073,9.027033337,11.0009513,7.587074924,1.449959492,1.147948088,0.724119581,0.984615385,0.727272727,0.881424799,1.994917915,0.171794891,0.005862988,173,1048,511.2813,283.5608,140,512,257.8333,110.6863,253.4479,1684.56,2480.46,283983.89,300124.98,107.6382,131.6932,61.9895,53.7841,55.7271,107.7273,64.2477,63.25,68.1333,71.3295,62.6166,72.8864,62.2908,95.5795,65.3935,75.8636,66.2679,109.75,66.8431,99.7727,68.5446,72.9318,55.0782,108.0682,60.5294,78600,0.527,0.0078,0.0317,4.95,6900000,0.0107,348,79300,241000,0.0099,2,2,2,2
80,81,32.97056275,32.79241716,10.09253009,11.21580068,9.189803147,1.220461472,1.081316596,0.573276182,0.987654321,0.808080808,0.934873804,0.849471385,0.162171875,0.005403171,68,1194,581.35,412.6713,54,606,223.1579,127.6111,358.1921,4641.18,10510.13,467388.95,456006.95,674.18,66.596,53.3471,51.9899,54.0958,102.7273,70.5869,46.9798,57.3713,68.2424,54.0299,50.3434,56.0376,105.2828,66.5253,119,75.9388,108.0707,71.6308,99.6263,66.9568,100.3838,62.7318,79.5051,64.987,132000,0.64,0.0069,0.0359,5.08,43000000,0.0063,498,165000,540000,0.0112,2,3,3,3
458,478,81.59797975,78.8647891,24.14836871,26.10424373,22.52777578,1.158758148,1.156867101,0.505216127,0.958158996,0.765886288,0.925356435,1.896241209,0.161881217,0.033495813,65,1344,895.8035,333.8009,21,981,262.0216,170.9141,633.7819,32320.95,128629.61,654592.98,684469.76,884.3205,37.3428,41.8952,36.811,39.6069,156.3612,86.6169,29.6221,39.3502,40.9515,42.9214,28.8244,37.724,34.2977,41.4087,20.3779,36.5819,157.0435,86.9096,82.6054,59.864,55.0017,45.2993,60.2826,55.8466,93300,0.691,0.001,0.0426,7.05,9670000,0.0161,793,153000,518000,0.0025,5,3,5,3
46,46,24.72792206,24.72792206,7.653039857,8.274713826,7.174514657,1.153348236,1.057809714,0.49823711,1,0.821428571,0.94534961,0.392964322,0.159344949,4.44E-16,179,2238,789.9348,620.0845,178,1009,377.5,269.9602,412.4348,9708.97,14862.91,784891.1,809109.69,606.5064,101.375,65.8711,107.3393,79.8178,109.4107,65.3271,55.1607,64.8174,80.6607,63.6962,62.3571,66.5308,117.3214,68.8398,90.6964,67.7468,113.6071,64.825,103.8929,63.8933,90.5,47.2864,86.25,65.6872,430000,0.487,0.0131,0.0214,4.42,180000000,0.0128,610,368000,1100000,0.0147,1,1,1,1
92,95,35.79898987,35.1907628,10.82303276,11.69580446,10.14188402,1.153218123,1.108520818,0.498066834,0.968421053,0.760330579,0.933555904,0.431041432,0.160993877,0.016990062,27,1328,614.6413,386.6494,27,624,254.3077,142.9433,360.3336,8516.62,21177.91,397282.11,384051.08,2005.17,93.3223,64.4594,102.5289,70.3006,98.7273,67.8396,70.6116,49.2963,71.4793,58.4479,60.1983,49.559,58.562,64.4694,95.6116,51.9455,103.6116,66.1649,91.0992,59.1525,78.2975,58.0383,108.876,60.8119,127000,0.581,0.0054,0.0226,5.32,-9870000,0.0082,577,147000,464000,0.0075,2,1,4,3
189,200,55.11269837,51.47042127,15.51264884,17.00033924,14.45822064,1.175825135,1.278885554,0.526029057,0.945,0.7875,0.896512238,0.903408486,0.163817795,0.066087802,33,1372,820.8138,386.2369,35,845,236.549,180.372,584.2648,5076.61,1662.11,5079.92,5079.54,1661.42,86.5875,63.2033,59.6375,54.9419,136.6667,77.9173,45.0417,51.5378,55.4458,54.1445,40.8917,50.4567,56.6542,48.8868,51.5083,51.4926,135.575,75.0105,56.6083,46.3554,75.1125,50.3656,72.3875,61.3209,134000,0.612,0.0026,0.0272,6.09,1470000,0.0093,754,170000,549000,0.004,4,2,4,4
233,240,58.28427125,56.37111399,17.22396046,19.00141924,15.72737965,1.208174513,1.16021094,0.561178217,0.970833333,0.766447368,0.921409213,0.942766001,0.162483299,0.032824589,5,1423,800.1938,457.8697,3,928,176.1818,148.5057,624.012,18826.82,14280.16,739130.59,723583.01,1421.64,62.9671,52.7458,49.8355,45.9617,122.0428,84.5942,43.6612,49.247,49.5033,48.624,44.852,50.3202,25.3553,36.3193,20.4507,36.1381,124.4803,84.9836,67.6447,59.4833,66.5526,59.5794,69.0099,65.474,132000,0.729,0.002,0.0335,6.34,-5140000,0.0115,689,234000,811000,0.0044,4,3,3,5
760,838,120.3675324,107.6800284,31.1072669,39.54886118,25.0918348,1.576164577,1.517033804,0.772962663,0.906921241,0.703703704,0.823669783,6.729353569,0.180184698,0.105406365,206,1146,850.1921,277.7708,155,755,307.7688,107.5377,542.4234,5635.97,5623.16,4162.11,3728.87,2092.53,48.5185,37.3009,25.6806,30.2766,135.4315,89.3247,43.4296,42.8561,54.5537,40.9139,40.8917,39.398,51.1481,37.2528,32.2185,35.2221,135.4537,91.1384,46.5704,44.2577,59.9417,36.9686,51.3093,49.1871,32600,0.857,0.0005,0.0564,7.65,-583000,0.0242,566,115000,428000,0.0016,4,5,5,5
116,117,40.87005769,39.97932976,12.15301556,13.64552007,11.01162954,1.239191713,1.145889258,0.590581996,0.991452991,0.69047619,0.912004193,1.566283442,0.1642185,0.021794144,12,1314,660.8879,451.5025,2,552,184.8462,112.8547,476.0418,5020.72,1659.95,5019.12,5018.65,1659.57,85.244,60.8196,66.5714,55.793,96.7381,71.6415,51.8274,56.0052,73.9821,57.985,50.0655,57.5379,64.7619,56.183,86.6607,64.0777,101.7143,71.0944,109.5357,59.6523,82.4345,59.7103,78.9167,56.7194,175000,0.575,0.0038,0.0234,5.69,8650000,0.0089,574,202000,636000,0.0053,2,1,3,1
338,366,76.66904756,71.04052454,20.74499858,24.22440429,18.29348704,1.324209225,1.383928242,0.655531681,0.923497268,0.65,0.841616508,3.639142926,0.169897701,0.073413238,32,1152,623.0237,312.9552,43,1728,374.9835,310.455,248.0402,6407.87,2312.07,6402.93,6402.55,2311.26,79.75,58.9514,65.1577,52.6334,102.4769,72.816,49.0385,46.6914,49.9212,42.6383,55.5442,51.8594,66.8923,50.8003,54.4538,53.3225,98.95,72.0687,42.1231,43.5535,50.0692,40.4631,41.3673,48.6166,66000,0.699,0.0011,0.0293,6.92,-6440000,0.0098,517,108000,366000,0.002,5,3,5,3
92,95,35.79898987,35.01261722,10.82303276,11.26120035,10.51596371,1.070867176,1.108520818,0.357736355,0.968421053,0.760330579,0.943080011,0.313012646,0.159465665,0.021966336,38,1264,697.4773,419.2719,56,952,296.1481,253.7745,401.3291,25694.65,12895.4,563694.33,432413.87,2150.86,54.1818,51.1745,40.4215,48.9601,106.562,69.0765,51.124,57.5315,56.4628,62.7455,45.8678,58.5293,74.1653,61.5445,83.6529,66.5273,106.438,70.2527,100.0083,55.1201,90.5455,72.431,83.7851,64.6398,137000,0.652,0.0055,0.0279,5.31,22600000,0.0034,626,178000,589000,0.0103,3,3,3,4
186,191,52.52691193,51.37008279,15.3890401,18.11432433,13.28359818,1.363660967,1.180431881,0.679883539,0.97382199,0.69924812,0.885731881,2.056047497,0.16865459,0.022023551,21,1291,731.8763,399.8037,47,807,220.825,131.316,511.0513,9982.53,18751.06,691238.39,639328.83,1225.49,67.5338,50.3053,69.6128,56.8994,113.1466,79.181,39.2594,50.5778,55.297,48.63,39.8496,51.1415,77.3722,54.5325,49.2068,45.9519,112.703,75.956,95.4135,57.7492,79.0451,57.5156,83.4662,57.9579,129000,0.629,0.0023,0.024,6.2,1730000,0.0078,615,173000,563000,0.0038,4,4,3,3
68,71,31.55634919,31.0423654,9.304852983,11.0084037,8.074740727,1.363313582,1.16534557,0.679681941,0.957746479,0.772727273,0.886766266,1.95702381,0.16886004,0.016287809,23,1069,540.5373,353.3367,41,819,236.15,188.336,304.3873,7388.04,7917.98,351910.62,368729.35,1783.32,83.2727,55.7481,119.1932,66.3843,114.125,68.0922,84.2273,56.9869,106.875,55.3758,116.8864,50.2514,85.0795,64.9127,97.7386,67.8132,102.7955,64.784,99.0114,57.187,98.7841,55.1192,81.7386,52.268,140000,0.46,0.0077,0.0181,4.96,12800000,0.0093,519,126000,367000,0.0077,3,3,3,3
212,215,54.38477631,53.81764636,16.42944867,17.46742713,15.68286449,1.113790605,1.1102198,0.440332393,0.986046512,0.883333333,0.919806181,0.757032492,0.161673521,0.010428101,4,1248,816.6038,376.5048,60,1096,415.4643,328.3025,401.1395,13141.94,25722.09,891171.95,718182.83,812.4265,43.4042,46.0543,33.6875,40.5385,144.025,74.2686,38.9042,49.6284,67.9375,49.0817,46.6625,50.1938,52.85,60.3904,48.0625,61.5169,143.0458,74.1234,78.7208,56.4616,58.9875,48.7655,60.8208,52.7381,89600,0.7,0.0026,0.0401,6.08,24700000,0.0137,812,142000,484000,0.0037,5,4,5,3
62,66,30.97056275,30.07983482,8.884866447,10.7253821,7.668683324,1.398594993,1.231109379,0.699121103,0.939393939,0.688888889,0.861094191,1.318200948,0.172556309,0.028760469,17,1129,658.6333,371.9411,27,723,159.2308,169.0279,499.4026,8802.03,20635.07,411833.99,307753.29,1329.24,74.1444,58.9613,65.5333,61.3508,116.7556,69.9517,56.2111,53.7298,49.9778,71.0417,90.7778,58.3599,105.3333,68.5103,56.5889,46.2261,113.6111,68.771,100.8778,59.375,99.4556,63.9006,88.5333,65.1169,148000,0.583,0.0077,0.0272,4.97,36900000,0.0042,535,163000,515000,0.0105,3,3,1,3
164,191,59.35533906,54.21996049,14.45030399,19.81386093,11.94732178,1.658435363,1.709487259,0.797757832,0.858638743,0.569444444,0.701027926,2.682897319,0.202995776,0.086519236,16,1247,706.65,403.0582,3,1056,139.6303,153.5862,567.0197,11205.55,10115.18,537597.13,446863.33,1642.3,61.6736,51.3386,60.6667,54.2451,89.2431,74.0677,55.3264,47.92,72.3993,53.1223,57.2569,53.4257,54.0035,47.975,37.5694,46.0747,89.9826,74.3462,71.8438,56.4354,77.5521,58.2953,62.9549,53.8499,139000,0.638,0.0021,0.0341,6.28,3950000,0.0132,498,190000,623000,0.0037,4,4,5,3
234,238,57.21320344,56.13572284,17.26088218,18.87897576,15.93404737,1.184819859,1.113183624,0.536327184,0.983193277,0.866666667,0.933140594,1.447825076,0.16229779,0.018832726,192,1155,882.4103,252.6182,142,944,529.8333,260.0675,352.5769,4426.7,4418.37,2611.07,3134.91,2130.41,43.6741,43.614,44.337,54.3946,148.8667,68.7194,46.8815,43.7761,55.1148,41.3204,55.8815,52.1088,37.5741,44.8102,35.7444,46.0274,152.9222,71.2699,53.0593,48.093,69.1889,43.3112,58.1852,54.2841,44400,0.714,0.0022,0.0357,6.21,-724000,0.013,733,68500,233000,0.0036,2,3,3,4
190,195,52.04163056,51.00152789,15.55363345,16.35992582,15.09832935,1.08355868,1.134327147,0.385075793,0.974358974,0.791666667,0.917903639,0.671443698,0.162151334,0.019985974,5,1331,707.837,435.8908,76,1160,394.52,295.742,313.317,5311.46,1960.95,5313.11,5312.51,1960.45,48.075,45.897,28.5542,38.1423,111.125,78.1924,40.6875,51.5899,54.8042,54.752,37.7292,49.5434,80.4792,54.4886,65.95,47.3139,106.1917,75.6193,84.4583,52.1306,89.925,56.4533,68.25,59.9268,106000,0.742,0.0026,0.0262,6.08,37200000,0.0074,669,190000,663000,0.0056,1,3,3,2
111,115,40.627417,39.50314587,11.88821221,13.54573805,10.64027824,1.27306239,1.183329198,0.618852192,0.965217391,0.720779221,0.893859948,1.069485235,0.16556074,0.02767272,191,1011,621.0991,299.741,184,783,319.0698,152.1316,302.0293,5917.42,2807.59,5914.23,5913.99,2806.93,53.039,45.5283,51.4351,51.5087,110.5844,68.192,71.3442,53.6205,62.1558,57.462,78.1364,54.5151,82.2338,58.6009,58.1623,57.7395,108.3831,69.4255,88.7403,67.1786,61.9805,59.5362,72.1688,59.003,57600,0.689,0.0041,0.0368,5.59,5000000,0.0137,398,89200,301000,0.0054,2,3,4,2
